01PB013800	Ms. Geetika Kalha	2.96014776836e-10
01PB010800	Shri Kuldip Kumar Bhatnagar	2.96014776836e-10
01MP034800	Dr. Dev Raj Birdi	2.96014776836e-10
01PB009400	Shri KARL REDDY	2.96014776836e-10
01HY007700	Shri M Shankar	2.95951647197e-10
01UP040800	Shri Mohammad Haleem Khan	2.95825584379e-10
01MP017600	Shri V N KAUL	2.956649994e-10
02UL024100	Shri KAMAL PANDE	2.950286532e-10
01HY005300	Shri JK DUGGAL	2.94841774845e-10
01KN019100	Shri Subir Hari Singh	2.94281119015e-10
01UP039000	VIJAY KUMAR SHARMA	2.94182962278e-10
01UP045800	Ms. Zohra Chatterji	2.94012153051e-10
01UP039600	Shri P Uma Shanker	2.933589206e-10
01OR013900	Shri PK MOHANTY	2.92690216284e-10
01JH020800	Ms. Lakshmi Singh	2.92508346557e-10
01PB014900	Shri Achhru Ram Talwar	2.91966431607e-10
01BH024000	ANUP MUKERJI	2.91935129995e-10
02MP015200	Shri RV GUPTA	2.91262161592e-10
01PB014200	Shri Dilsher Singh Kalha	2.9104105126e-10
02TN021300	Shri R Gopalan	2.91027311317e-10
01UP033602	Shri KHANJAN LAL	2.9047531357e-10
01HY006000	Shri SK SHARMA	2.90273503807e-10
01PB008400	Shri SS DAWRA	2.89797485576e-10
01HY005900	Shri RS VARMA	2.89126984905e-10
01OR016800	Ms. R Rajalakshmi	2.89019170191e-10
01HP005901	Shri Ravi Dhingra	2.88992696198e-10
01HY008900	Ms. Komal Anand	2.88900999894e-10
01PB013500	Shri R. P. S. Pawar	2.88379447135e-10
01PB015300	DHANBIR SINGH BAINS	2.87940477857e-10
01BH018100	Shri SN BISWAS	2.8755833145e-10
01AM010200	Shri P K DUTTA	2.87100453838e-10
01AM013800	NABA KUMAR DAS	2.87031014144e-10
02MP019601	Ms. BINOO SEN	2.86428515313e-10
01JK005500	Shri Madhav Lal	2.85561780429e-10
01MP025601	Shri Vinod Kumar Choudhary	2.85512052929e-10
01JH022400	Ms. Sushma Singh	2.85286660488e-10
01PB014400	GURINDERJIT SINGH SANDHU	2.85135792113e-10
01HY007800	Shri M K MIGLANI	2.84683433605e-10
01UP027100	Shri PC SHARMA	2.84531238219e-10
01MP019400	Shri AK GUPTA	2.84436263349e-10
01OR013000	Shri KB VERMA	2.83774488939e-10
01HY016100	Dr. Sarban Singh	2.83144569147e-10
01HY004000	Shri BS OJHA	2.83144569147e-10
01NL002800	ALEMTEMSHI JAMIR	2.83144569147e-10
01OR015000	Shri Madan Mohan Mohanty	2.83144569147e-10
01GJ017500	Shri Kuldip Chand Kapoor	2.82976684969e-10
02RJ014300	Dr. Adarsh Kishore	2.82583957673e-10
02KN009100	Shri CT BENJAMIN	2.82241777577e-10
02HY008500	Shri Dhanendra Kumar	2.82179909117e-10
01KL010000	Dr. Satyanarayana Dash	2.8143115811e-10
01PB007002	Shri R R BHARDWAJ	2.81355393109e-10
01WB024700	Dr. G Balachandran	2.81275806085e-10
01HP002500	Shri ATTAR SINGH	2.80729117847e-10
01HY010300	Shri B PARSHAD	2.80644273295e-10
01HY011900	Shri N Bala Baskar	2.80034334962e-10
02UP020500	Shri SURENDRA SINGH	2.7955485468e-10
01PB013700	Shri Damanbir Singh Jaspal	2.79530322918e-10
01HY006400	Shri LM JAIN	2.79516972179e-10
01UT014200	SHAKTI SINHA	2.79358507824e-10
01JH033800	Shri Aditya Swaroop	2.790382791e-10
01HY011800	Dr. G Prasanna Kumar	2.79022194359e-10
01KN020400	Shri D Venkateswara Rao	2.78847545741e-10
01UP045400	Dr. Ram Chandra Srivastava	2.78763481875e-10
01UP038600	Ms. Promilla Shanker	2.785717978e-10
01JK005900	Shri Anil Goswami	2.78550231567e-10
01HY009500	Shri Prem Prashant	2.78464695694e-10
02KN008400	Shri NP SINGH	2.78181089589e-10
02PB013701	Dr. A Didar Singh	2.77844094733e-10
01OR013200	Shri PK MISHRA	2.77611487281e-10
01AP020100	Shri S K Arora	2.77012518388e-10
01HY010700	Ms. Rajni Razdan	2.76955512451e-10
01PB008204	Shri Y S RATRA	2.76718935928e-10
02HP006100	Shri Yogesh Khanna	2.76600871256e-10
01PB005000	Shri GK BALAKRISHNAN	2.76484085653e-10
01HY012800	Shri Raj Kumar	2.76471836263e-10
01BH025200	Shri Anil Kumar Upadhyay	2.76328029462e-10
01OR015500	Shri Ashok Kumar Misra	2.75848970355e-10
01HY009100	Ms. Meenaxi Anand Chaudhry	2.75381362187e-10
01BH025400	Shri Raj Kumar Singh	2.75073771883e-10
01MP029700	Ms. Abha Asthana	2.74992418423e-10
01OR018100	Shri Ramesh Chandra Misra	2.74971269028e-10
02UP031500	Shri Baljit Singh Lalli	2.74361569556e-10
01AM012900	PRAFULLA CHANDRA SHARMA	2.73901684824e-10
01HY010200	Shri Pious Pandarwani	2.73766400036e-10
01TN021000	Shri R Balakrishnan	2.73626887599e-10
01KN017000	USHA GANESH	2.73610940147e-10
01KN020000	Shri B L Sridhar	2.73606261063e-10
01HY013500	SHAKUNTLA JAKHU	2.73491602812e-10
01PB008800	Ms. G CHAHAL	2.73275992681e-10
01JH027600	Shri Ashok Kumar Singh	2.73242171485e-10
01OR015400	Shri Prasanna Kumar Hota	2.72847648649e-10
01AM016101	Shri Pramod Kumar Chaudhuri	2.72778201329e-10
01BH027100	Dr. Anil Kumar	2.72717942933e-10
01UT014900	Shri B V Selvaraj	2.72662983488e-10
